0,retail,mandi,arrival,events
2007-06-10,1034.8020871442425,1100.0,8274.0,0
2007-06-11,1035.043217967931,350.0,4201.0,0
2007-06-12,1035.2854599782042,300.0,3190.0,0
2007-06-13,1035.5288157293594,825.0,961.0,0
2007-06-14,1035.7732877756937,775.0,798.0,0
2007-06-15,1036.018878671505,775.0,820.0,0
2007-06-16,1036.2655909710907,975.0,857.0,0
2007-06-17,1036.5134272287482,975.0,1452.340871778033,0
2007-06-18,1036.7623899987757,975.0,2016.0,0
2007-06-19,1037.0124818354702,975.0,1421.0,0
2007-06-20,1037.263705293129,900.0,1229.0,0
2007-06-21,1037.5160629260504,850.0,1322.0,0
2007-06-22,1037.7695572885314,850.0,627.0,0
2007-06-23,1038.0241909348697,850.0,542.0,0
2007-06-24,1038.2799664193626,850.0,939.1628413712956,0
2007-06-25,1038.5368862963085,850.0,1413.0,0
2007-06-26,1038.794953120004,950.0,1514.0,0
2007-06-27,1039.054169444747,950.0,1109.0,0
2007-06-28,1039.3145378248353,950.0,1151.0,0
2007-06-29,1039.5760608145658,950.0,905.0,0
2007-06-30,1039.8387409682366,950.0,1203.0,0
2007-07-01,1040.1025808401455,810.0,1073.111111111111,0
2007-07-02,1040.3675829845897,550.0,831.8888888888888,0
2007-07-03,1040.6337499558665,410.0,702.0,0
2007-07-04,1040.9010843082733,725.0,2304.0,0
2007-07-05,1041.1695885961085,525.0,1535.0,0
2007-07-06,1041.4392653736688,825.0,1194.0,0
2007-07-07,1041.7101171952527,950.0,1473.0,0
2007-07-08,1041.9821466151566,921.153846153846,1942.1824215909387,0
2007-09-04,1059.862131758332,456.8548387096774,913.9325819098293,1
2007-09-05,1060.2081605858168,525.0,1043.0,1
2007-09-06,1060.5555202694752,673.9247311827958,1091.1520470048497,1
2007-09-07,1060.904213363605,874.4623655913977,1125.5687568803548,1
2007-09-08,1061.2542424225037,975.0,1198.0,1
2007-09-09,1061.6056100004687,957.1748878923767,4393.172116633219,1
2007-09-10,1061.958318651797,900.0,7534.0,1
2007-09-11,1062.3123709307874,250.0,3532.0,1
2007-09-12,1062.6677693917368,450.0,3190.461313143707,1
2007-09-13,1063.0245165889423,650.0,3020.0,1
2007-09-14,1063.3826150767022,650.0,2861.0,1
2007-09-15,1063.7420674093137,650.0,2730.181629787336,1
2007-09-16,1064.1028761410741,650.0,2602.4071760613533,1
2007-09-17,1064.4650438262818,650.0,2408.0,1
2007-09-18,1064.8285730192333,650.0,1932.0,1
2007-09-19,1065.1934662742267,1100.0,1642.0,1
2007-09-20,1065.5597261455596,1100.0,2481.0,1
2007-09-21,1065.9273551875297,1100.0,3525.0,1
2007-09-22,1066.2963559544341,1100.0,3923.0,1
2007-09-23,1066.6667310005703,1100.0,4101.711594527921,1
2007-09-24,1067.0384828802366,1100.0,4178.0,1
2007-09-25,1067.4116141477296,1100.0,3972.0,1
2007-09-26,1067.7861273573476,1100.0,3329.0,1
2007-09-27,1068.1620250633878,450.0,4797.0,1
2007-09-28,1068.5393098201478,450.0,4487.0,1
2007-09-29,1068.917984181925,450.0,5770.0,1
2007-09-30,1069.298050703017,550.0,3510.0000000000005,1
2007-10-01,1069.6795119377216,650.0,1250.0,1
2007-10-02,1070.0623704403363,604.6296296296296,1266.5925925925924,1
2007-10-17,1075.9746570510943,1150.0,7845.0,2
2007-10-18,1076.3802192247363,1050.0,5403.0,2
2007-10-19,1076.7872220893469,1050.0,8111.0,2
2007-10-20,1077.195668199223,855.5555555555555,7839.04044703235,2
2007-10-21,1077.605560108663,494.44444444444457,7155.303116286923,2
2007-10-22,1078.0169003719639,300.0,6258.0,2
2007-10-23,1078.4296915434234,300.0,4768.0,2
2007-10-24,1078.843936177339,300.0,5439.0,2
2007-10-25,1079.2596368280085,300.0,4575.0,2
2007-10-26,1079.6767960497286,500.0,4068.0,2
2007-10-27,1080.0954163967983,500.0,4434.0,2
2007-10-28,1080.515500423514,500.0,5134.604551115136,2
2007-10-29,1080.9370506841735,500.0,5615.0,2
2007-10-30,1081.3600697330746,450.0,4096.0,2
2007-10-31,1081.7845601245149,450.0,4059.0,2
2007-11-01,1082.2105244127915,650.0,1464.0,2
