Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Ahmednagar,12/11/2007,1560.6, ,NR,NR,NR
Ahmednagar,15/11/2007,1923.6, ,NR,NR,NR
Ahmednagar,17/11/2007,2226.6, ,NR,NR,NR
Ahmednagar,19/11/2007,2447.1, ,NR,NR,NR
Ahmednagar,24/11/2007,1250, ,NR,NR,NR
Ahmednagar,26/11/2007,1000,Red,200,1000,600
Ahmednagar,29/11/2007,1779.8, ,NR,NR,NR
Akkalkot,06/11/2007,63.4, ,NR,NR,NR
Akkalkot,13/11/2007,30.1, ,NR,NR,NR
Akkalkot,19/11/2007,47.8, ,NR,NR,NR
Akkalkot,26/11/2007,45.8, ,NR,NR,NR
Aurangabad,01/11/2007,18,Other,300,1200,750
Aurangabad,03/11/2007,14.6,Other,400,1200,800
Aurangabad,04/11/2007,2.5,Other,300,1400,850
Aurangabad,05/11/2007,27.5,Other,300,1000,650
Aurangabad,06/11/2007,6,Other,300,1400,850
Aurangabad,07/11/2007,3.6,Other,300,1100,550
Aurangabad,08/11/2007,15.2,Other,350,1000,600
Aurangabad,11/11/2007,11.5,Other,300,1000,650
Aurangabad,12/11/2007,2.7,Other,250,950,600
Aurangabad,13/11/2007,13.5,Other,300,1200,750
Aurangabad,14/11/2007,22,Other,400,1100,750
Aurangabad,15/11/2007,7.5,Other,300,1200,750
Aurangabad,17/11/2007,15,Other,300,1000,650
Aurangabad,18/11/2007,29.5,Other,300,900,600
Aurangabad,19/11/2007,8.5,Other,350,1050,700
Aurangabad,20/11/2007,14,Other,300,900,600
Aurangabad,21/11/2007,23.3,Other,250,950,600
Aurangabad,22/11/2007,48,Other,250,750,500
Aurangabad,24/11/2007,31.8,Other,250,700,475
Aurangabad,25/11/2007,15,Other,250,750,500
Aurangabad,26/11/2007,14.5,Other,300,600,450
Aurangabad,27/11/2007,19.5,Other,300,600,450
Aurangabad,28/11/2007,9.5,Other,250,650,450
Aurangabad,29/11/2007,26,Other,250,550,400
Baramati,24/11/2007,23,Red,325,725,650
Baramati,26/11/2007,7,Red,300,700,650
Barshi,12/11/2007,59.3, ,NR,NR,NR
Barshi,13/11/2007,30.7, ,NR,NR,NR
Barshi,27/11/2007,101.5, ,NR,NR,NR
Chandvad,14/11/2007,199,Other,400,902,825
Chandvad,15/11/2007,296.5,Other,301,961,825
Chandvad,16/11/2007,529,Other,450,966,850
Chandvad,17/11/2007,685,Other,400,954,851
Chandvad,20/11/2007,1181, ,NR,NR,NR
Chandvad,21/11/2007,902, ,NR,NR,NR
Chandvad,22/11/2007,777, ,NR,NR,NR
Chandvad,23/11/2007,850.5, ,NR,NR,NR
Chandvad,27/11/2007,897, ,NR,NR,NR
Chandvad,28/11/2007,738.5, ,NR,NR,NR
Chandvad,29/11/2007,743.5,Other,200,659,500
Chandvad,30/11/2007,844.5,Other,200,639,525
Devala,01/11/2007,20,Other,500,1342,1100
Devala,Red,500,1201,1000,1342,1100
Devala,02/11/2007,30,Other,500,1175,1000
Devala,Red,500,1120,850,1175,1000
Devala,03/11/2007,18,Other,976,1150,1000
Devala,Red,250,900,550,1150,1000
Devala,14/11/2007,600,Other,500,1271,1205
Devala,Red,400,1096,900,1271,1205
Devala,15/11/2007,520,Other,500,1213,1000
Devala,Red,400,1075,900,1213,1000
Devala,16/11/2007,2.5,Other,300,1276,1050
Devala,Red,400,1106,900,1276,1050
Devala,17/11/2007,0.5,Other,1249,1249,1249
Devala,Red,800,1166,975,1249,1249
Devala,19/11/2007,600,Red,400,1045,800
Devala,20/11/2007,620,Red,400,938,800
Devala,21/11/2007,660,Other,1100,1100,1100
Devala,Red,200,781,575,1100,1100
Devala,22/11/2007,590,Red,200,654,450
Devala,23/11/2007,3,Other,653,961,800
Devala,Red,200,666,500,961,800
Devala,27/11/2007,750,Red,300,724,575
Devala,28/11/2007,740,Red,300,811,550
Devala,29/11/2007,490,Red,300,729,550
Devala,30/11/2007,610,Red,200,710,545
Dhule,15/11/2007,266,Other,200,905,740
Dindori(Vani),01/11/2007,11.3,Other,1302,1400,1341
Dindori(Vani),02/11/2007,8.2,Other,1200,1302,1200
Dindori(Vani),05/11/2007,5.8, ,NR,NR,NR
Dindori(Vani),19/11/2007,229.3,Red,300,982,800
Dindori(Vani),22/11/2007,80.6,Red,200,622,501
Dindori(Vani),23/11/2007,190,Red,200,641,521
Dindori(Vani),26/11/2007,260.1,Red,200,601,525
Dindori(Vani),28/11/2007,1042,Red,515,712,617
Dindori(Vani),30/11/2007,248.4,Red,500,680,591
Ghoti,03/11/2007,0.6,Other,700,800,750
Ghoti,13/11/2007,0.3,Other,400,1000,700
Ghoti,17/11/2007,0.6,Other,400,900,650
Ghoti,20/11/2007,0.9,Other,760,900,830
Ghoti,27/11/2007,1.8,Other,742,800,771
Indapur,02/11/2007,38, ,NR,NR,NR
Indapur,11/11/2007,12, ,NR,NR,NR
Indapur,14/11/2007,16.9, ,NR,NR,NR
Indapur,16/11/2007,28.8, ,NR,NR,NR
Indapur,18/11/2007,38.3, ,NR,NR,NR
Indapur,23/11/2007,24.6, ,NR,NR,NR
Indapur,25/11/2007,31, ,NR,NR,NR
Jalana,03/11/2007,14.1,Other,200,1050,400
Jalana,08/11/2007,54.1, ,NR,NR,NR
Jalgaon,01/11/2007,126,Other,700,900,800
Jalgaon,Red,400,875,650,900,800
Jalgaon,03/11/2007,131,Other,600,700,650
Jalgaon,Red,400,850,625,700,650
Jalgaon,05/11/2007,142,Other,400,725,600
Jalgaon,Red,300,900,600,725,600
Jalgaon,07/11/2007,125,Other,500,750,625
Jalgaon,Red,300,875,600,750,625
Jalgaon,08/11/2007,79,Red,300,875,600
Jalgaon,12/11/2007,157,Red,250,900,550
Jalgaon,13/11/2007,104,Red,300,875,600
Jalgaon,15/11/2007,174,Other,600,900,750
Jalgaon,Red,350,860,600,900,750
Jalgaon,16/11/2007,241,Red,300,910,600
Jalgaon,17/11/2007,21,Other,500,900,700
Jalgaon,19/11/2007,306,Other,500,800,650
Jalgaon,Red,300,850,575,800,650
Jalgaon,20/11/2007,344,Other,300,600,450
Jalgaon,Red,280,800,540,600,450
Jalgaon,21/11/2007,224,Other,200,400,300
Jalgaon,Red,225,675,450,400,300
Jalgaon,22/11/2007,273,Other,200,400,300
Jalgaon,Red,200,500,350,400,300
Jalgaon,23/11/2007,247,Other,200,350,275
Jalgaon,Red,200,480,340,350,275
Jalgaon,24/11/2007,90,Other,225,575,400
Jalgaon,Red,400,600,500,575,400
Jalgaon,26/11/2007,125,Other,300,700,550
Jalgaon,Red,250,615,430,700,550
Jalgaon,27/11/2007,6,Other,250,575,400
Jalgaon,28/11/2007,134,Other,200,700,450
Jalgaon,Red,275,575,425,700,450
Jalgaon,29/11/2007,138,Other,200,650,425
Jalgaon,Red,250,575,425,650,425
Jalgaon,30/11/2007,221,Other,300,600,450
Jalgaon,Red,300,550,425,600,450
Junnar,11/11/2007,8.5,Other,1000,1700,1400
Junnar,15/11/2007,1,Other,1100,1700,1200
Junnar,18/11/2007,218.7,Other,550,1100,800
Junnar,22/11/2007,50,Other,600,1100,800
Junnar,27/11/2007,283.8,Other,450,850,650
Junnar,29/11/2007,17.5,Other,600,950,800
Junnar,30/11/2007,395.3,Other,450,850,650
Junnar(Otur),01/11/2007,183.8,Other,300,1610,1500
Junnar(Otur),06/11/2007,70,Other,350,1600,1500
Junnar(Otur),08/11/2007,216.8,Other,400,1700,1500
Junnar(Otur),15/11/2007,158,Other,300,1650,1600
Junnar(Otur),17/11/2007,70.7, ,NR,NR,NR
Junnar(Otur),20/11/2007,91.6, ,NR,NR,NR
